4954.0,5825.0,13250.0
4723.0,6198.0,11391.0
4723.0,6698.0,11391.0
5463.0,5882.0,8106.0
4611.0,4756.0,7802.0
4925.0,5162.0,12921.0
5846.0,5717.0,13685.0
5501.0,5967.0,12138.0
5797.0,5848.0,9769.0
4223.0,6198.0,11891.0
5846.0,5717.0,13185.0
4723.0,5698.0,12391.0
5501.0,5967.0,11638.0
5475.0,4806.0,11568.0
3793.0,4078.0,7001.0
4223.0,5698.0,11391.0
4223.0,6198.0,11391.0
4604.0,7397.0,10813.0
5454.0,6325.0,13250.0
5346.0,5217.0,13685.0
5475.0,4806.0,11068.0
5501.0,5967.0,13138.0
5001.0,5967.0,12138.0
4975.0,4806.0,12068.0
3293.0,4078.0,7501.0
4348.0,4467.0,8817.0
4111.0,4756.0,8302.0
5346.0,5217.0,13185.0
5475.0,4306.0,12568.0
1607.0,4399.0,9828.0
5854.0,6611.0,11688.0
3293.0,4078.0,7001.0
4223.0,5698.0,12391.0
5475.0,4306.0,12068.0
1607.0,4399.0,9328.0
5001.0,5467.0,13138.0
3793.0,4078.0,7501.0
4723.0,6198.0,11891.0
5797.0,5348.0,9769.0
4611.0,4756.0,8302.0
5475.0,4306.0,11568.0
3805.0,5396.0,10919.0
5104.0,7397.0,10813.0
5297.0,5848.0,9269.0
5475.0,4306.0,11068.0
5854.0,6611.0,11188.0
4488.0,6538.0,7089.0
4423.0,6072.0,6858.0
5104.0,7397.0,10313.0
3173.0,6725.0,10507.0
5001.0,5467.0,12638.0
4488.0,6538.0,6589.0
2906.0,4164.0,7057.0
4639.0,5912.0,12414.0
4723.0,5698.0,11891.0
3749.0,6890.0,6565.0
3293.0,3578.0,7501.0
3111.0,4256.0,8802.0
5100.0,5063.0,10660.0
2906.0,4164.0,6557.0
5854.0,6111.0,11688.0
5863.0,3788.0,12839.0
2755.0,6180.0,9602.0
5475.0,4806.0,12568.0
4975.0,4806.0,11568.0
5854.0,6111.0,11188.0
4223.0,6698.0,11391.0
5928.0,5161.0,12620.0
4909.0,4692.0,12837.0
5475.0,4806.0,12068.0
1607.0,4899.0,9328.0
4016.0,6294.0,6370.0
3111.0,4756.0,8302.0
4249.0,6390.0,7065.0
3622.0,7817.0,8974.0
5501.0,5967.0,12638.0
5001.0,5967.0,11638.0
