4717.0,5496.0,11001.0
5024.0,5782.0,13537.0
3724.0,5831.0,10803.0
4452.0,4553.0,13567.0
3967.0,6182.0,15120.0
1927.0,6116.0,10221.0
3547.0,3656.0,10508.0
4432.0,3249.0,14589.0
3047.0,4156.0,11008.0
5024.0,5782.0,13037.0
4524.0,5782.0,14037.0
4955.0,3704.0,12524.0
5246.0,5021.0,11503.0
3224.0,5831.0,10303.0
3967.0,6182.0,14620.0
5455.0,3704.0,13024.0
4467.0,6182.0,15120.0
4955.0,3704.0,14024.0
4547.0,4156.0,10008.0
3224.0,6331.0,10803.0
3547.0,4656.0,11008.0
4455.0,4204.0,14024.0
5747.0,6131.0,14078.0
4217.0,5496.0,11501.0
4223.0,5994.0,9929.0
4047.0,4656.0,9508.0
1637.0,6606.0,11324.0
3547.0,4656.0,10508.0
1927.0,6116.0,10721.0
3724.0,6331.0,10303.0
2427.0,6616.0,10221.0
4047.0,3656.0,10508.0
3724.0,6831.0,10303.0
4253.0,5490.0,7264.0
5247.0,5631.0,14578.0
3224.0,5831.0,9803.0
3547.0,4156.0,10008.0
3598.0,6066.0,14794.0
4224.0,5831.0,9803.0
3723.0,5994.0,10429.0
3724.0,6331.0,9803.0
3047.0,3656.0,11008.0
3547.0,4656.0,10008.0
4383.0,4193.0,13745.0
4178.0,5548.0,14305.0
1137.0,6106.0,11324.0
3723.0,5994.0,9929.0
3724.0,6331.0,9303.0
4384.0,7178.0,12482.0
4722.0,4994.0,8159.0
3601.0,6774.0,11513.0
4932.0,3749.0,15089.0
3224.0,6831.0,10303.0
4047.0,4156.0,10008.0
3224.0,5831.0,10803.0
3547.0,4156.0,11008.0
1637.0,6106.0,11824.0
4932.0,3249.0,14589.0
5747.0,5631.0,14078.0
4047.0,4156.0,9508.0
1637.0,6106.0,11324.0
3547.0,4156.0,10508.0
2724.0,6831.0,10803.0
1427.0,5616.0,10721.0
2637.0,6606.0,11324.0
5024.0,5782.0,12537.0
3724.0,5831.0,9803.0
4432.0,3749.0,15089.0
4524.0,5782.0,13537.0
4952.0,4553.0,13567.0
3932.0,3749.0,14589.0
5024.0,5782.0,14037.0
3224.0,6831.0,10803.0
1927.0,5616.0,10221.0
4432.0,3749.0,14589.0
4952.0,4553.0,13067.0
4955.0,3704.0,13524.0
3224.0,6331.0,10303.0
2427.0,6116.0,9721.0
3877.0,4848.0,12327.0
3883.0,4693.0,14245.0
3547.0,3656.0,11008.0
5455.0,3704.0,14024.0
4384.0,7178.0,12982.0
4884.0,7178.0,12982.0
2724.0,6331.0,10803.0
3724.0,5831.0,9303.0
4335.0,5636.0,12990.0
5455.0,3704.0,13524.0
3724.0,5831.0,11303.0
4452.0,4553.0,14067.0
4225.0,5931.0,7400.0
4467.0,6682.0,14620.0
4884.0,7178.0,12482.0
1927.0,6616.0,10721.0
