3699.0,5987.0,8912.0
4316.0,5075.0,9568.0
4199.0,5987.0,8912.0
3199.0,5987.0,7912.0
5814.0,4854.0,8610.0
5446.0,5800.0,11797.0
5602.0,3998.0,11918.0
4684.0,7028.0,7565.0
4522.0,6469.0,5088.0
3699.0,5987.0,8412.0
2515.0,4450.0,9980.0
3199.0,5987.0,7412.0
6366.0,7574.0,11405.0
5314.0,4354.0,9110.0
3434.0,4873.0,4831.0
4684.0,7028.0,7065.0
3699.0,6987.0,7412.0
3699.0,5987.0,7912.0
3199.0,6987.0,8412.0
5314.0,4854.0,9610.0
3662.0,3360.0,5565.0
3820.0,6317.0,8875.0
5609.0,2473.0,9569.0
5366.0,7074.0,11905.0
3199.0,6987.0,7912.0
2737.0,5968.0,6431.0
3015.0,3950.0,9980.0
4544.0,5587.0,8674.0
4989.0,5767.0,5346.0
5314.0,4854.0,9110.0
4082.0,6588.0,6375.0
5022.0,6469.0,4588.0
4522.0,6469.0,4588.0
3015.0,3950.0,9480.0
4544.0,5587.0,8174.0
3114.0,4859.0,6227.0
5602.0,3498.0,11918.0
4316.0,5075.0,10068.0
5044.0,5587.0,8674.0
5446.0,6300.0,11297.0
4373.0,4152.0,9657.0
4839.0,3865.0,10077.0
3614.0,4859.0,6227.0
3699.0,6487.0,7412.0
5022.0,6469.0,5588.0
3199.0,6487.0,8412.0
6291.0,4995.0,11831.0
5446.0,6300.0,10797.0
3614.0,4859.0,5727.0
4184.0,7028.0,7565.0
3699.0,6487.0,6912.0
3699.0,6987.0,7912.0
5022.0,6469.0,5088.0
4814.0,4854.0,9610.0
3199.0,6987.0,8912.0
2689.0,5091.0,7200.0
4320.0,6817.0,8375.0
6102.0,3998.0,11918.0
6366.0,7074.0,11405.0
4184.0,7028.0,7065.0
5022.0,5969.0,6088.0
5109.0,2973.0,9569.0
4684.0,6528.0,7065.0
3933.0,4906.0,6943.0
2933.0,4406.0,6943.0
3114.0,4859.0,5227.0
4433.0,4906.0,6943.0
6773.0,6138.0,11817.0
5609.0,2973.0,10069.0
3199.0,6487.0,7912.0
6291.0,4995.0,11331.0
4433.0,4906.0,6443.0
6791.0,4495.0,11331.0
3699.0,6487.0,8412.0
6602.0,3498.0,11418.0
6030.0,6388.0,8501.0
6791.0,4995.0,11831.0
5814.0,4354.0,9110.0
4373.0,3652.0,9157.0
5814.0,4854.0,9110.0
6366.0,7074.0,11905.0
4433.0,4906.0,7943.0
2737.0,5968.0,5931.0
3699.0,6487.0,7912.0
3199.0,6487.0,8912.0
3820.0,6817.0,8875.0
6102.0,3498.0,11918.0
3114.0,4359.0,5727.0
5866.0,7074.0,11905.0
5732.0,5297.0,11497.0
2933.0,4406.0,7443.0
3699.0,5987.0,7412.0
5609.0,2973.0,9569.0
3873.0,4152.0,9657.0
3199.0,5987.0,8412.0
3015.0,4450.0,9980.0
6102.0,3498.0,11418.0
5866.0,7074.0,11405.0
4433.0,4406.0,6943.0
6273.0,6138.0,11817.0
3699.0,5987.0,6912.0
