2021.0,8683.0,5465.0
3078.0,5495.0,396.0
2226.0,4277.0,4222.0
1622.0,6245.0,4327.0
3392.0,6011.0,2297.0
2892.0,6511.0,2297.0
2021.0,8683.0,4965.0
2200.0,2265.0,6292.0
3021.0,9183.0,4465.0
3289.0,3720.0,3235.0
2259.0,4937.0,2738.0
2542.0,1407.0,5397.0
2892.0,6511.0,1797.0
961.0,6341.0,5809.0
2150.0,2540.0,4409.0
2569.0,9639.0,7164.0
1461.0,6341.0,4309.0
2766.0,2616.0,3651.0
961.0,6341.0,5309.0
2977.0,9784.0,6614.0
2766.0,2616.0,3151.0
3069.0,9639.0,7164.0
2200.0,2265.0,6792.0
1818.0,6792.0,4901.0
3892.0,6011.0,2297.0
2392.0,7511.0,1797.0
1260.0,4159.0,3585.0
2892.0,6011.0,2297.0
1461.0,6841.0,4309.0
3069.0,9639.0,6664.0
2392.0,7011.0,1297.0
3194.0,5325.0,4060.0
2569.0,9639.0,7664.0
2892.0,6011.0,1797.0
1266.0,3616.0,5151.0
1380.0,7793.0,6120.0
2789.0,4220.0,2735.0
1760.0,4159.0,2585.0
2392.0,6511.0,2297.0
1961.0,7841.0,3309.0
2150.0,2040.0,4909.0
3892.0,7011.0,2297.0
2226.0,4277.0,3722.0
1892.0,7011.0,1297.0
3569.0,9639.0,6664.0
2392.0,6511.0,1797.0
1461.0,7341.0,3809.0
1760.0,3659.0,3585.0
4392.0,6511.0,2297.0
3569.0,9639.0,6164.0
2759.0,4937.0,3238.0
2392.0,6511.0,1297.0
2892.0,6511.0,1297.0
1760.0,3659.0,3085.0
1266.0,4116.0,4651.0
2392.0,6011.0,797.0
3569.0,9639.0,5664.0
1961.0,7341.0,3809.0
4646.0,5270.0,3377.0
2318.0,7292.0,3901.0
2078.0,5495.0,396.0
2289.0,4220.0,2735.0
2069.0,9139.0,8164.0
2578.0,5495.0,396.0
3021.0,9183.0,4965.0
1961.0,7341.0,3309.0
2542.0,1407.0,5897.0
3289.0,4220.0,3235.0
4646.0,5270.0,2877.0
4392.0,6011.0,2797.0
1461.0,7341.0,4309.0
4392.0,6511.0,2797.0
1818.0,6792.0,4401.0
2392.0,6011.0,1797.0
1892.0,6511.0,1797.0
3892.0,6511.0,1797.0
3392.0,7011.0,1797.0
1461.0,6841.0,3809.0
4392.0,6011.0,2297.0
3150.0,2040.0,3909.0
2650.0,1540.0,4909.0
1266.0,4116.0,5151.0
2892.0,6011.0,1297.0
1461.0,6841.0,3309.0
1266.0,3616.0,4651.0
2226.0,3777.0,3722.0
3892.0,6011.0,2797.0
5146.0,5270.0,3377.0
1622.0,6245.0,3827.0
1260.0,4159.0,4085.0
2078.0,4995.0,396.0
1461.0,6841.0,4809.0
1892.0,7511.0,1797.0
3392.0,6011.0,1797.0
1892.0,7511.0,1297.0
1461.0,6341.0,3809.0
2650.0,2040.0,4409.0
1961.0,7841.0,3809.0
2521.0,9183.0,5465.0
2042.0,1907.0,5897.0
766.0,3671.0,6467.0
2521.0,9183.0,4965.0
3392.0,6011.0,2797.0
1766.0,3116.0,4651.0
3392.0,7511.0,2297.0
766.0,3671.0,5967.0
961.0,6341.0,4809.0
3578.0,4495.0,3396.0
3069.0,9639.0,6164.0
2977.0,9784.0,6114.0
1892.0,7011.0,1797.0
1766.0,3116.0,4151.0
961.0,6341.0,6309.0
1892.0,6511.0,1297.0
1766.0,3116.0,3651.0
2461.0,7841.0,3309.0
2461.0,8341.0,3309.0
2266.0,2616.0,4151.0
2578.0,4495.0,396.0
2260.0,3659.0,2585.0
3982.0,6219.0,5139.0
2892.0,7011.0,1797.0
2266.0,2616.0,3651.0
4392.0,7011.0,2297.0
3392.0,6511.0,2297.0
766.0,4116.0,5651.0
3392.0,6511.0,1797.0
1766.0,2616.0,4151.0
3892.0,6511.0,2297.0
1260.0,4659.0,3585.0
3392.0,6511.0,1297.0
2260.0,3159.0,3085.0
2789.0,4220.0,3235.0
4755.0,8549.0,4695.0
1622.0,6245.0,4827.0
4078.0,3995.0,3396.0
