3067.0,8870.0,4905.0
1632.0,2711.0,2435.0
2385.0,5694.0,1028.0
1878.0,7985.0,4928.0
1920.0,4578.0,7.0
1385.0,6194.0,528.0
2885.0,5194.0,1028.0
3067.0,8870.0,4405.0
632.0,3711.0,3435.0
2134.0,3175.0,3026.0
2459.0,6218.0,2347.0
3902.0,6172.0,1829.0
3474.0,8091.0,8075.0
3420.0,4578.0,1507.0
1189.0,8122.0,6074.0
1885.0,5694.0,1528.0
3902.0,6672.0,1829.0
1882.0,5415.0,2483.0
2420.0,3578.0,1007.0
1420.0,5078.0,507.0
4402.0,6172.0,2329.0
632.0,3711.0,2935.0
3402.0,6672.0,1829.0
1885.0,5194.0,1028.0
3902.0,6172.0,1329.0
2567.0,8870.0,5905.0
885.0,5694.0,528.0
3885.0,5194.0,1528.0
2420.0,3578.0,507.0
2385.0,6694.0,1028.0
893.0,3774.0,5188.0
3402.0,6172.0,1329.0
825.0,4181.0,4102.0
1385.0,5694.0,1028.0
1885.0,5194.0,528.0
2459.0,6718.0,2347.0
885.0,5694.0,28.0
3885.0,5194.0,1028.0
2385.0,5194.0,1028.0
2420.0,4578.0,1507.0
1393.0,3274.0,4688.0
825.0,4181.0,3602.0
5285.0,4118.0,2848.0
3902.0,5672.0,2329.0
1385.0,5694.0,528.0
1885.0,5194.0,28.0
3089.0,1002.0,5649.0
5785.0,3618.0,3348.0
2902.0,6172.0,1829.0
3385.0,5694.0,1028.0
2420.0,4578.0,1007.0
825.0,4181.0,3102.0
3902.0,5672.0,1829.0
3920.0,4578.0,1507.0
1920.0,4078.0,507.0
2920.0,4578.0,1507.0
2902.0,6172.0,1329.0
3089.0,1502.0,4149.0
1420.0,3078.0,1007.0
1420.0,4578.0,507.0
2420.0,4578.0,507.0
1634.0,3675.0,3526.0
3402.0,6172.0,1829.0
1670.0,4876.0,1615.0
3920.0,4578.0,1007.0
1385.0,6694.0,1028.0
1920.0,4078.0,7.0
2920.0,4578.0,1007.0
885.0,5194.0,528.0
2567.0,8870.0,4905.0
2420.0,4078.0,7.0
2420.0,4578.0,7.0
1634.0,3675.0,3026.0
1385.0,5194.0,1028.0
2589.0,1002.0,6149.0
5785.0,3118.0,3848.0
1132.0,3211.0,1935.0
2385.0,5694.0,528.0
1959.0,6718.0,1847.0
1385.0,5194.0,528.0
2589.0,1002.0,5649.0
2902.0,5672.0,1829.0
5785.0,3118.0,3348.0
1920.0,4078.0,1007.0
2420.0,4078.0,1007.0
1393.0,2774.0,4188.0
825.0,3681.0,3102.0
3402.0,5672.0,2329.0
3920.0,4078.0,1507.0
1920.0,3578.0,507.0
1132.0,2711.0,2935.0
4402.0,6172.0,1829.0
3122.0,7450.0,2524.0
920.0,4578.0,507.0
3920.0,4078.0,1007.0
2920.0,3578.0,1007.0
2393.0,2274.0,3188.0
